created_at,tweet_id,tweet,likes,retweet_count,source,user_id,user_name,user_screen_name,user_description,user_join_date,user_followers_count,user_location,lat,long,city,country,continent,state,state_code,collected_at
15/10/2020 00:23,1.32E+18,Here's the #NYPost story about #Biden that's being censored: https://t.co/48G5fnrnn0 https://t.co/XUiYATwRcl,1,0,Twitter Web App,3148481723,Jonty,Vote4Jonty,"Vote #Jonty4Preston - let me help YOU get more for YOUR money the Council take from you, inc. the £1000s you pay Councillors!",08/04/2015 16:37,139,NorthWest England,,,,,,,,03:22.0
15/10/2020 00:23,1.32E+18,"@tteribul @MariaEHerrera1 @lorettaslaught1 @no_one_here_7 @Crixiest @dottyinaction @BurkhardConnie @BIvy0303 @SnowWhiteheart @AndyAccioli @aSnarkyActivist @RobertEdgemon2 @dabbienormal11 Hey Everyone, let the #NBC top sponsors know You are boycotting them!!! NBC caved into #Trump and will air his TownHall around same time as #Biden has his tonight.  Anything for ratings!!!!
#BoycottNBC 
#BoycottTrumpTownHall 
#BidenTownHall 
#BidenHarrisLandslide2020",3,1,Twitter Web App,1.01E+18,TheCupofJoeintheD,CupofJoeintheD2,"Sports and News topics happening in the ""D"" and around the World..... see blog posts at https://t.co/tuHQEvMP1z

Formerly CupofJoeintheD",27/06/2018 12:42,5535,"In the ""D""",,,,,,,,03:22.5
15/10/2020 00:23,1.32E+18,@FoxNewsSunday @RealJamesWoods @realDonaldTrump @cnnbrk @maddow @TheDemocrats @SenateDems #JoeBiden Hunter and his pipe https://t.co/0NjGjK9C1z,0,0,Twitter for iPhone,7.61E+17,wishihadmymullett,theproudjarhead,,04/08/2016 21:37,38,,,,,,,,,03:23.0
15/10/2020 00:23,1.32E+18,@benshapiro @nypost Joe and Kamala are done. #VPDebates2020 #Biden #Biden2020,0,0,Twitter for iPhone,1.24E+18,Plotinus,Plotinus17,,28/03/2020 23:41,6,,,,,,,,,03:23.5
15/10/2020 00:23,1.32E+18,"@tteribul @HERthought @von67trumpet @Tyhaipropman @Sam_Vote_FBR @peggy_ridgway @OlderthanU70 @Hawkwind68 @AliNerdyGirlChi @LindaBeller1 @Me1rose6 @fluffymeow_ @BlueWaveTsunami @peanutbuster4 @ZoeCongress2020 @LeonieBelcher @WorldwoutTrump @TXhoneydew @MikeLastort Hey Everyone, let the #NBC top sponsors know You are boycotting them!!! NBC caved into #Trump and will air his TownHall around same time as #Biden has his tonight.  Anything for ratings!!!!
#BoycottNBC 
#BoycottTrumpTownHall 
#BidenTownHall 
#BidenHarrisLandslide2020",7,2,Twitter Web App,1.01E+18,TheCupofJoeintheD,CupofJoeintheD2,"Sports and News topics happening in the ""D"" and around the World..... see blog posts at https://t.co/tuHQEvMP1z

Formerly CupofJoeintheD",27/06/2018 12:42,5535,"In the ""D""",,,,,,,,03:25.1
15/10/2020 00:23,1.32E+18,#FACTCHECK FALSE - BY #JOEBIDEN https://t.co/Qw0J8OvCSL,0,0,Twitter Web App,2520031,"Morgan MacArthur ""Security Guard"" 🛡",morganmacarthur,100% Love City,27/03/2007 16:51,167,"Vancouver, WA",49.2608724,-123.1139529,Vancouver,Canada,North America,British Columbia,BC,03:24.0
15/10/2020 00:23,1.32E+18,"Early Vote ☑️ 
Vote like your life depends on it!
#vote2020
#VoteHimOut2020 
#VoteBiden 
#Biden 
#Trump",1,1,Twitter for Android,8.67E+17,Cole3_Survivor,Cole307489271,"Greatest blessing being a #Mother. #CardiacArrestSurvivor & Heart Health Advocate. Love Music & Politics. As a Independent I see both sides
#Blessed #VoteEarly",24/05/2017 02:07,424,United States,39.7837304,-100.4458825,,United States,North America,,,03:24.5
15/10/2020 00:23,1.32E+18,"""In kind donation"" to @JoeBiden campaign thanks to #Burisma @HunterBiden ? pic below him sleeping w smoke pipe in mouth @RealWalkAway #WalkAway @FoxNews @Twitter @Jack @Facebook @FacebookOwner @MarkZuckerberger donate to #Biden #EndPropaganda #factMatters https://t.co/w3GXVDf0Ud https://t.co/DU10skxFML",0,0,Twitter Web App,20021497,Libertarian,GBDaly,"#WalkAway #Libertarian~WON'T lie, hate, name-call WILL disagree, analyze, express + BLOCK BIAS propaganda; Twitter won't let me follow U :( So Please Follow Me?",04/02/2009 02:09,6981,New York City,40.7127281,-74.0060152,New York,United States of America,North America,New York,NY,03:25.6
15/10/2020 00:23,1.32E+18,@realDonaldTrump Doing another covid fest I see. We all know you’re doing. You’re so #narcissist you need to hear the crazies cheer for you. Enjoy it. Enjoy your farewell tour. It’s about over! #laughingstock #JoeBiden #BidenHarris2020 https://t.co/h6aCoJAv8W,0,0,Twitter for iPhone,65517008,Tammie Biffle,just42day97,Just a girl living in MS. A HUGE VOLS Fan! #VFL #GBO,14/08/2009 00:49,90,,,,,,,,,03:26.1
15/10/2020 00:23,1.32E+18,Twitter Locks Out Jack Posobiec Over Hunter Biden Tweet#oann #HunterBiden #HunterBidenEmails #JoeBiden #Trump  https://t.co/ZoN9Y9XFWa,0,0,Twitter for iPhone,364373899,Jeffrey Hester,Megaphone_Jeff,"Retired P.E. Teacher/Football/Basketball Coach. 85% of #MEDIASUCKS. #MAGA #KAG2020 #TRUMP2020 Motorcyclist, Happily Married.",29/08/2011 17:24,4166,I live next door to you.,,,,,,,,03:26.6
15/10/2020 00:23,1.32E+18,"@tteribul @DesireeRN76 @RobertH39503232 @jeffreyvansharp @ManhattanResist @claypaulnobles @DelArnoldAB @shereenskee2 @coopsquad07 @SanClementeJedi @foltown @melinda81823376 @a_eridani @Jat32244 @CDFleming5 @HollyWouldnt777 @Eliz2Vargas Hey Everyone, let the #NBC top sponsors know You are boycotting them!!! NBC caved into #Trump and will air his TownHall around same time as #Biden has his tonight.  Anything for ratings!!!!
#BoycottNBC 
#BoycottTrumpTownHall 
#BidenTownHall 
#BidenHarrisLandslide2020",4,1,Twitter Web App,1.01E+18,TheCupofJoeintheD,CupofJoeintheD2,"Sports and News topics happening in the ""D"" and around the World..... see blog posts at https://t.co/tuHQEvMP1z

Formerly CupofJoeintheD",27/06/2018 12:42,5535,"In the ""D""",,,,,,,,03:27.1
15/10/2020 00:23,1.32E+18,"@chrisamillions @JoeBiden I guess we know who’s side you’re on. Also, look into @realDonaldTrump’s age. They’re like the same, yet Trump is making fun of #Biden. He’s pretty much making fun of himself if you ask me.",0,0,Twitter for iPhone,1.21E+18,𝕻𝖍𝖔𝖊𝖓𝖎𝖝𝕱𝖑𝖆𝖒𝖊𝕱𝖎𝖑𝖒𝖘,PFlameFilms,"#PhoenixFlameFilms or #PFF, is a video reaction channel on @YouTube https://t.co/brpBpzrR5L",02/01/2020 02:26,22,,,,,,,,,03:27.6
15/10/2020 00:23,1.32E+18,Attention all who care about freedom of the press- when tech companies shut down the #Biden expose they are illegally influencing the election. Period. This should terrify every American. Our freedoms are slipping away &amp; many are standing by watching. #MAGA2020,0,0,Twitter for iPhone,19360517,KellBell,keldona,I have great humility for that which we don't know. NEO #MarCom & nonprofit professional. #gardener #flowerlover #believer #writer #lovestocook #OfficeBaker,22/01/2009 20:52,108,CLE,,,,,,,,03:28.2
15/10/2020 00:23,1.32E+18,"@tteribul @kristyshl @AndreaMcManus3 @GinaMarie1952 @BUSHADEMOCRAT @JebelliReza @Dierdres @pergolaman @KARMAHEARDU @vaato5455 @Mariodt13 @blueskydriving @Mega_Super_Cat @rebeccaj1111 @simbolism1 @Cucker_T Hey Everyone, let the #NBC top sponsors know You are boycotting them!!! NBC caved into #Trump and will air his TownHall around same time as #Biden has his tonight.  Anything for ratings!!!!
#BoycottNBC 
#BoycottTrumpTownHall 
#BidenTownHall 
#BidenHarrisLandslide2020",7,3,Twitter Web App,1.01E+18,TheCupofJoeintheD,CupofJoeintheD2,"Sports and News topics happening in the ""D"" and around the World..... see blog posts at https://t.co/tuHQEvMP1z

Formerly CupofJoeintheD",27/06/2018 12:42,5535,"In the ""D""",,,,,,,,03:28.7
15/10/2020 00:23,1.32E+18,#BoycottNBC Give #JoeBiden your ratings on @ABC https://t.co/F4N9u2k60Y,0,0,Twitter Web App,249932954,Doctor Caligari staying in a flat,CaligariMD,"65% O; 18% C; 10% H; 3% N; 1.5% Ca; 1.2% P; .2% K; .2% S; .2% Cl; .1% Na; .05% Mg, Fe, Co, Cu, Zn, I; .01% Se, F.",10/02/2011 02:24,344,Lixie-Atelier,,,,,,,,03:29.2
15/10/2020 00:23,1.32E+18,#joebiden #hunterbiden #maga #america https://t.co/SwFnOazJDa,0,0,Instagram,987634694,Michael Tracewell,MSTracewell,"Striving to be a great dad for my daughter and servant to my clients & community through my Company, Rotary & Church.",03/12/2012 23:27,292,California,36.7014631,-118.7559974,,United States of America,North America,California,CA,03:30.2
15/10/2020 00:23,1.32E+18,#Memes #this #Biden https://t.co/enKUzXobQg,0,0,Twitter for Android,137851125,Mandi💙💙💙🌊🌊🌊🦄🦄👽👽❤💚🧡💜,FaerieGlitter21,True and Blue girl from #Michigan #resistance #bluewave #ImpeachTrump #TrumpResignNow #ClimateChange Followed by #PalmerReport,27/04/2010 23:33,1851,"Detroit, MI",42.3315509,-83.0466403,Detroit,United States of America,North America,Michigan,MI,03:29.7
15/10/2020 00:23,1.32E+18,#Twitter Locks Account of White House Press Secretary Kayleigh McEnany https://t.co/ItHYGhzXZy via @BreitbartNews #JoeBiden #HunterBiden 🇺🇦 #FreeKayleighMcEnany #TrumpPence2020 🇺🇸 #Election2020 #NewYorkPost,32,25,Twitter for iPhone,80104835,Sam Pye,freddie1999,"Former newspaperman. Tweeting economics, business and politics.",05/10/2009 19:29,21121,England,52.7954791,-0.5402403,,United Kingdom,Europe,England,ENG,03:30.8
15/10/2020 00:23,1.32E+18,because we all know how utterly honest and upright the Murdoch owned media are cough #biden,0,0,Twitter Web App,33488730,Chris Matthews 🌊🌊🌊🌊🌈🌈🌈🌈,damelarksong4,at a loss for words💧,20/04/2009 11:51,3041,australia,-24.7761086,134.755,,Australia,Oceania,,,03:31.3
15/10/2020 00:23,1.32E+18,Twitter and Facebook are taking extraordinary measures to #censor these #biden #emails https://t.co/SrsrWizEUN,0,0,Twitter for iPhone,1.29E+18,The Advocate 🎃👻🕷🕸,TheAdvocate33,"“We don’t prove anything by burning something down. We prove things by building something up.” — Rev. Theodore M. Hesburgh, C.S.C",05/08/2020 20:39,17,,,,,,,,,03:31.8
15/10/2020 00:23,1.32E+18,"Leftists go insane over foreign election interference (""the russians are coming the russians are coming!"") but none seem to give a flying fuck about blatant domestic election interference from Facebook &amp; Twitter. Wonder why that is... Hypocrites. #Biden",0,0,Twitter Web App,1.30E+18,WM541,WM541,"LE. 2A. Red flag laws are unconstitutional and should not be enforced. You took an oath, uphold that oath or turn in your badge.",09/09/2020 05:01,57,,,,,,,,,03:32.3
15/10/2020 00:23,1.32E+18,"#JoeBiden speaks to mostly empty rooms - ""Axios Analysis Shows How The Media Obsession With Trump Is Allowing Biden To Escape Scrutiny https://t.co/5siOSFeR3s via @TPInsidr",0,0,Twitter Web App,7.56E+17,RicZar,bullitt4248,Pro-Life - Pro Freedom,21/07/2016 03:55,3341,United States,39.7837304,-100.4458825,,United States,North America,,,03:32.8
15/10/2020 00:23,1.32E+18,#Biden’s smart to seek counsel from super-investor Warren #Buffett. https://t.co/9VYOdqU4Hx,0,0,LinkedIn,769098936,Rajen Devadason,rajendevadason,Unintimidating Securities Commission-licensed financial planner. Retirement funding specialist. Professional speaker. Writer. Big smile!,20/08/2012 08:22,292,Malaysia,4.5693754,102.2656823,,Malaysia,Asia,,,03:33.3
15/10/2020 00:23,1.32E+18,"@TheLeoTerrell @icecube @realDonaldTrump @seanhannity @FoxNews Simple ,why #cube is doing that , his career.  he makes movies , music ,and they'll tank him watch @TuckerCarlson its so frightening! that how much power #BigTechCoup have over us according to what they say if #JoeBiden win they'll be 20x more powerful thats insane scary",1,0,Twitter for Android,4109072243,CASH TO BURN 🔥,jaykey317,"Conservative,  Honors My Mom and Dad God IS MY KING , JESUS IS MY LORD ! HOLY VIRGIN MARY",04/11/2015 03:10,15,Undisclosed ,,,,,,,,03:33.9
15/10/2020 00:24,1.32E+18,Joe Biden Has No Idea How Long Trump Has Been President: “The Last Two T... https://t.co/rorM5T0O4Q via @YouTube  #Biden,0,0,Twitter Web App,247547906,Gil Clark,TheRealGilClark,"We Can be civil and love each other. God bless you, God bless America.Retweets are not necessarily endorsements Trump Pence 2020 Text 88022",05/02/2011 01:24,1035,"Scranton, PA",41.4086874,-75.6621294,Scranton,United States of America,North America,Pennsylvania,PA,03:34.4
15/10/2020 00:24,1.32E+18,@TheDemocrats @JoeBiden @KamalaHarris #Biden lied! https://t.co/ja9QTnemIh,0,0,Twitter for iPhone,3310007119,Tennis Fan,Tennis4Life2,,08/08/2015 20:54,140,southern California ,36.7014631,-118.7559974,,United States of America,North America,California,CA,03:35.4
15/10/2020 00:24,1.32E+18,#vote #voteblue2020 #joebiden #kamalaharris #fucktrump https://t.co/2ZzKhE20f2,46,0,Twitter for iPhone,15585926,mariodiazlovesyou,mariodiaz,LEGENDARY QUEER NIGHTLIFE PROMOTER ACTOR - SINGER - YOUR GAY UNCLE! #MARIODIAZ #FULLFRONTALDISCO #BFD,24/07/2008 18:04,9519,"Los Angeles, CA",34.0536909,-118.242766,Los Angeles,United States of America,North America,California,CA,03:34.9
15/10/2020 00:24,1.32E+18,@fred_guttenberg @nbc @MSNBC @ABC @JoeBiden I’ll be watching #Biden blocked @NBC  If Trump wanted a real debate with Biden he would have excepted the rules by the commission🙄,0,0,Twitter for iPhone,851518182,Carol Walker🩸,mom49of3,🗽🌊💯 #Resist Fighting for all #Democracy #Equality #Guncontrol #Metoo #DACA #Veterans #blacklivesmatter #LGBTQ 🏳️‍🌈😷,28/09/2012 18:25,2565,,,,,,,,,03:36.5
15/10/2020 00:24,1.32E+18,"@FoxNews @joebiden and his Son Hunter need to be investigated for their CORRUPT ACTS: The NYPost reports ""emails imply the younger Biden introduced then-VP Joe Biden, to the Ukranian exec Vadym Pozharskyi"" CONTRADICTING Joe's denial he spoke with Hunter about his Business Deals! #joebiden",1,2,Twitter Web App,1.01E+18,EagleWing,EagleWi75749618,,27/06/2018 22:48,1,,,,,,,,,03:35.9
15/10/2020 00:24,1.32E+18,"Un correo electrónico recién publicado lleva el escándalo de #Biden #Ucrania a un nuevo extremo. 

Leer más: https://t.co/AVFSINzHCg https://t.co/7NMdFqRUJu",2,3,Twitter Web App,1.26E+18,The Western Journal en Español,wj_espanol,The Western Journal es una empresa de medios que aspira a equipar a sus lectores con la verdad.,20/05/2020 00:35,24,"Phoenix, AZ",33.4484367,-112.0741417,Phoenix,United States of America,North America,Arizona,AZ,03:37.0
15/10/2020 00:24,1.32E+18,#TuckerCarlson is the most important person running the most important show at the most important time. He's absolutely killing it every night. What he just showed about #JoeBiden and the #CDC is of the utmost importance to the American people.,8,3,Twitter for Android,7.00E+17,🇺🇸Proud Daddy911🇺🇸,Hairball911,"Proud conservative who believes we're coming to the end of the great American experiment in self government. Love Jesus Christ, ashamed how little I give Him🙏",18/02/2016 20:11,664,Margaritaville ,,,,,,,,03:37.5
15/10/2020 00:24,1.32E+18,"Facts: 
#wednesday #ThursdayThoughts #Thursday #fridaymorning #Friday #Biden #Mitt #Romney

▶️https:// nypost. com / 2020 / 10 / 14 / email - reveals - how - hunter- biden- introduced- ukrainian - biz- man- to- dad https://t.co/YghYQ9nLra",0,0,Twitter for iPhone,2735465556,Socialist🦺StarLord35✊🏾🎃👻,StarLord35,"I'm a Independent / Socialist.🖕🏽both parties. I support SinglePayer Healthcare, Democracy, #BlackLivesMatter & Anti-Fascism. I’m NOT Democrat or Progressive",15/08/2014 20:38,2262,Maryland,39.5162234,-76.9382069,,United States of America,North America,Maryland,MD,03:38.0
15/10/2020 00:24,1.32E+18,@Twitter ; #JoeBiden’ın oğlu Hunter’ın Ukrayna ilişkileriyle ilgili paylaşım yapan Beyaz Saray Sözcüsü Kayleigh McEnany’nin tweetini kaldırıp hesabını kilitledi. https://t.co/Q9e3rELnJV,0,0,Twitter for iPhone,8.54E+17,Limit Markets TR,limitmarketstr,"Tüm piyasa gelişmeleri ve daha fazlası 
Instagram: https://t.co/rN8gt24o0s 
Telegram: https://t.co/odOvahOd99
YouTube: https://t.co/CWq5nulap0",16/04/2017 21:23,3529,,,,,,,,,03:38.5
15/10/2020 00:24,1.32E+18,"@birdflyoverlake The definitive Trump book! “The author’s biting use of humor is like the proverbial ‘spoonful of sugar’ to ‘help the medicine go down.’” 1700 references. Please share.
https://t.co/QPTNT01xi8
#Trump #trumpbook #biden #bidenharris2020",0,0,Twitter Web App,1.14E+18,John Wait,authorjohnselby,"I am transitioning to a full-time writing career after battling Stage 4 cancer.  I write science fiction, memoirs and technical. I also edit and ghost write.",11/06/2019 15:25,1383,"Columbus, GA",39.9622601,-83.0007065,Columbus,United States of America,North America,Ohio,OH,03:39.0
15/10/2020 00:24,1.32E+18,"@MeidasTouch @endoody13 Hey Everyone, let the #NBC top sponsors know You are boycotting them!!! NBC caved into #Trump and will air his TownHall around same time as #Biden has his tonight.  Anything for ratings!!!!
#BoycottNBC 
#BoycottTrumpTownHall 
#BidenTownHall 
#BidenHarrisLandslide2020",5,5,Twitter Web App,1.01E+18,TheCupofJoeintheD,CupofJoeintheD2,"Sports and News topics happening in the ""D"" and around the World..... see blog posts at https://t.co/tuHQEvMP1z

Formerly CupofJoeintheD",27/06/2018 12:42,5535,"In the ""D""",,,,,,,,03:39.6
15/10/2020 00:24,1.32E+18,"@chipfranklin If they woukd do the same to Trump ,and sycophants like Guiliani ,Steven Miller ,and other scum that #LiveToLie these   #BasketOfIndictables get too much leway but glad to hear twitter are beginning to police some of these professional liars! #StarveTheLies #LyingIsLETHAL #Biden https://t.co/BIL6bmLk0k",17,8,Twitter for iPhone,1532396586,Stephenshalos,stephenshalos,Blocked byTrump #BLM #GoJoeBiden #FlipSenateBlue2020 ❤️'s animals Enviro Soc justice/ #RememberInNovember #BlueResistance #FBR LA Angels Fan,20/06/2013 00:50,8647,"oakwood, illinois",40.1161471,-87.7783592,,United States of America,North America,Illinois,IL,03:40.1
15/10/2020 00:25,1.32E+18,@seanhannity #Biden lied! https://t.co/ypY8xeaDFv,0,0,Twitter for iPhone,3310007119,Tennis Fan,Tennis4Life2,,08/08/2015 20:54,140,southern California ,36.7014631,-118.7559974,,United States of America,North America,California,CA,03:40.6
15/10/2020 00:25,1.32E+18,@JoeBiden Really disgusting! Creepy Biden ! #BidenCrimeFamily  #BidenEmails #biden https://t.co/L67L6Oda6j,0,0,Twitter for iPhone,1.20E+18,Scarlett,Scarlet89087229,,16/11/2019 18:06,4,,,,,,,,,03:41.1
15/10/2020 00:25,1.32E+18,"@Merciless365 @DemNevada @JoeBiden Hey Everyone, let the #NBC top sponsors know You are boycotting them!!! NBC caved into #Trump and will air his TownHall around same time as #Biden has his tonight.  Anything for ratings!!!!
#BoycottNBC 
#BoycottTrumpTownHall 
#BidenTownHall 
#BidenHarrisLandslide2020",9,6,Twitter Web App,1.01E+18,TheCupofJoeintheD,CupofJoeintheD2,"Sports and News topics happening in the ""D"" and around the World..... see blog posts at https://t.co/tuHQEvMP1z

Formerly CupofJoeintheD",27/06/2018 12:42,5535,"In the ""D""",,,,,,,,03:41.6
15/10/2020 00:25,1.32E+18,"Don’t be a chump
Vote #TRUMP
#BIDEN is a LIAR

https://t.co/PBUFv9SvvU",0,0,TweetDeck,15724305,Martin Stytz 🇺🇸 ✝,mstytz,"Christian, conservative, USA, strict Constitutionalist, pro-life, military vet, widower, Yorkies Biblical inerrancy.  Freedom forever!! Ad Finitum Fidelus",04/08/2008 16:37,1839,USA,39.7837304,-100.4458825,,United States,North America,,,03:42.1
15/10/2020 00:25,1.32E+18,"Without #FakeSocialmedia and #FakeNewsMedia, #JoeBiden will be polling at a negative.. They work 24/7 to protect him from EVERYTHING! VERY SAD.",0,0,Twitter for Android,186040686,Dejavu,Dejidodo,True Gunner!!!!!! #Arsenal 🇳🇬🇨🇦,02/09/2010 13:05,196,"Toronto, Ontario",43.6534817,-79.3839347,Toronto,Canada,North America,Ontario,ON,03:42.7
15/10/2020 00:25,1.32E+18,#JoeBiden #BlackLivesMatter #loveislove #nohumanbeingisillegal #scienceisreal #bekindtoall https://t.co/ATCxbRJs11,3,0,Twitter for iPhone,2496999588,AdrianaXo,XoAdrianafruiz,💄Instagram: theadrianaruiz 💄 💋Snapchat :xoAdrianaruiz💋,15/05/2014 19:32,627,"Florida, USA",27.7567667,-81.4639835,,United States of America,North America,Florida,FL,03:43.2
15/10/2020 00:25,1.32E+18,"Don’t be a chump
Vote #TRUMP
#BIDEN is a LIAR

https://t.co/RV0idxwWqM",0,0,TweetDeck,327156892,m stytz 🇺🇸 ✝,mrstytz,"Christian, conservative, fiscal conservative, strict Constitutionalist, Love USA, God loving, God fearing.  Liberty forever! Ad Finitum Fidelus",01/07/2011 02:49,1057,,,,,,,,,03:43.7
15/10/2020 00:25,1.32E+18,@kiranjoyv @nypost #JoeBiden rarely takes questions from the press...and he DEFINATELY won't be taking questions about #HunterBiden today😉,1,0,Twitter Web App,1.05E+18,TexasTea,TexasTea18,I'm old as the hills and live in the Great State of Texas. I like the egg face avatar since it has less wrinkles than I do! Proud member of #the48,13/10/2018 17:12,886,,,,,,,,,03:44.2
15/10/2020 00:25,1.32E+18,"@UROCKlive1 @nbc Hey Everyone, let the #NBC top sponsors know You are boycotting them!!! NBC caved into #Trump and will air his TownHall around same time as #Biden has his tonight.  Anything for ratings!!!!
#BoycottNBC 
#BoycottTrumpTownHall 
#BidenTownHall 
#BidenHarrisLandslide2020",4,3,Twitter Web App,1.01E+18,TheCupofJoeintheD,CupofJoeintheD2,"Sports and News topics happening in the ""D"" and around the World..... see blog posts at https://t.co/tuHQEvMP1z

Formerly CupofJoeintheD",27/06/2018 12:42,5535,"In the ""D""",,,,,,,,03:44.7
15/10/2020 00:25,1.32E+18,"Don’t be a chump
Vote #TRUMP
#BIDEN is a LIAR

https://t.co/NcosQc5owd",0,0,TweetDeck,210668317,sydney_carton 🇺🇸 ✝,no_green,"Pro-technology, conservative, pro-human, pro-growth, pro-space Christian, retiredUSAF #trump #usa #freedom",01/11/2010 01:11,143,DC,,,,,,,,03:45.3
15/10/2020 00:25,1.32E+18,"If you think any rapper who makes over $400,000 a year @icecube @WakaFlocka #pdiddy is #voting for #BidenHarris2020 #Biden you’re crazy yes they will #vote for #trump he better suits them",1,0,Twitter for iPhone,81094499,Ric,biggricc74,follow my fave @Ifrkinluvmiself on twitter,09/10/2009 12:16,8775,Cleveland ,41.5051613,-81.6934446,Cleveland,United States of America,North America,Ohio,OH,03:45.8
15/10/2020 00:25,1.32E+18,"Like a #BrokenClock, etc...When he's #right, he's #right!

#Biden: #People Who Think They’re #BetterOff Under #Trump Shouldn’t #Vote for Me https://t.co/g9W7Noky2s",0,0,Twitter Web App,9.63E+17,Mark Kaczmarek,DaCoach5,,12/02/2018 23:31,31,,,,,,,,,03:46.3
15/10/2020 00:25,1.32E+18,Not looking good for #Biden With Hunter embroiled in a peddling influence and now the email proof surfaces.  Seems @TheDemocrats can’t filed a decent candidate.  Same as 2016.  https://t.co/kllX73xs7z,0,0,Twitter for iPad,310033671,Aggie Patriot ⛳️🏌,sfuller94,"U.S. Army Vet, Fightn' Texas Aggie (‘94). ""The difference between stupidity and genius is that genius has its limits.” - Albert Einstein.",03/06/2011 02:48,1985,Check the local Golf Course ,,,,,,,,03:46.8
15/10/2020 00:25,1.32E+18,"@GeorgeTakei Hey Everyone, let the #NBC top sponsors know You are boycotting them!!! NBC caved into #Trump and will air his TownHall around same time as #Biden has his tonight.  Anything for ratings!!!!
#BoycottNBC 
#BoycottTrumpTownHall 
#BidenTownHall 
#BidenHarrisLandslide2020",10,7,Twitter Web App,1.01E+18,TheCupofJoeintheD,CupofJoeintheD2,"Sports and News topics happening in the ""D"" and around the World..... see blog posts at https://t.co/tuHQEvMP1z

Formerly CupofJoeintheD",27/06/2018 12:42,5535,"In the ""D""",,,,,,,,03:47.3
15/10/2020 00:25,1.32E+18,@LibsNoFun new #Biden #Ukraine logo https://t.co/mjKCLssZV5,7,2,Twitter Web App,1.15E+18,The Baked PUNtato,RedRusset,"Half Baked ""PUNS"" for laughs! 
Made in the USA funny Memes & Jokes!

I got ""FOILED"" by Twitter cuz I'm for #Tump2020 #MAGA",09/07/2019 02:02,1308,,,,,,,,,03:47.8
15/10/2020 00:25,1.32E+18,this is happening #WestWing #JoeBiden https://t.co/KbnZ6l6k5q,8,1,Twitter for iPhone,2323131,Matt Stine,mstine,"Executive Director - Software Engineering, CTO Office at JPMorgan Chase. Ex-Pivotal and VMware. Thought Lord. Sushi/whisky/coffee snob. Posts/opinions are MINE.",26/03/2007 17:02,5703,The Nation of Macronesia,,,,,,,,03:48.4
15/10/2020 00:25,1.32E+18,"Don’t be a chump
Vote #TRUMP
#BIDEN is a LIAR &amp; CORRUPT 

https://t.co/PBUFv9SvvU",0,0,TweetDeck,15724305,Martin Stytz 🇺🇸 ✝,mstytz,"Christian, conservative, USA, strict Constitutionalist, pro-life, military vet, widower, Yorkies Biblical inerrancy.  Freedom forever!! Ad Finitum Fidelus",04/08/2008 16:37,1839,USA,39.7837304,-100.4458825,,United States,North America,,,03:49.4
15/10/2020 00:25,1.32E+18,"BREAKING: White House Press Secretary Kayleigh McEnany Locked Out of Twitter For Sharing NY Post Article on Hunter Biden via @gatewaypundit https://t.co/jw0ZhrtiUn #kayleighmcenany #HunterBiden #JoeBiden #Trump #Trump2020LandslideVictory 
#TrumpIsALaughingStock #TrumpPence2020",0,1,Twitter for iPhone,364373899,Jeffrey Hester,Megaphone_Jeff,"Retired P.E. Teacher/Football/Basketball Coach. 85% of #MEDIASUCKS. #MAGA #KAG2020 #TRUMP2020 Motorcyclist, Happily Married.",29/08/2011 17:24,4166,I live next door to you.,,,,,,,,03:48.9
15/10/2020 00:25,1.32E+18,"Don’t be a chump
Vote #TRUMP
#BIDEN is a LIAR &amp; CORRUPT 

https://t.co/RV0idxwWqM",0,0,TweetDeck,327156892,m stytz 🇺🇸 ✝,mrstytz,"Christian, conservative, fiscal conservative, strict Constitutionalist, Love USA, God loving, God fearing.  Liberty forever! Ad Finitum Fidelus",01/07/2011 02:49,1057,,,,,,,,,03:49.9
15/10/2020 00:25,1.32E+18,"@business Toomey already announced he is not running

Romney offers weak tea whenever it is not a real risk. 

If they love America they will endorse #JoeBiden and block #AmyConeyBarrett",2,1,Twitter for iPad,1.01E+18,Daddy Bitts,BittsDaddy,"Making music and living the dream Maybe not THE dream, but a dream. and we all know how weird they can be...",19/06/2018 16:46,2017,"Philadelphia, PA",39.9527237,-75.1635262,Philadelphia,United States of America,North America,Pennsylvania,PA,03:50.4
